,id,user_id,song_position,score,description,creation_date,song_name,artist_name,genre,name,instrument_played,languages_preferences,live_concert_attendance
291,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,"['pop', 'uk dance', 'dance pop', 'uk funky', 'tropical house', 'pop dance', 'post-teen pop', 'edm']",Lorraine Ellis,['Saxophone'],['English'],17
292,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
293,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
294,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Scared to Be Lonely,Martin Garrix,"['dutch edm', 'pop dance', 'edm', 'tropical house', 'pop', 'progressive house', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
295,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Scared to Be Lonely,Martin Garrix,"['dutch edm', 'pop dance', 'edm', 'tropical house', 'pop', 'progressive house', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
296,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Scared to Be Lonely,Martin Garrix,"['dutch edm', 'pop dance', 'edm', 'tropical house', 'pop', 'progressive house', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
297,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,It Ain't Me (with Selena Gomez),Kygo,"['tropical house', 'pop dance', 'pop', 'edm']",Lorraine Ellis,['Saxophone'],['English'],17
298,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,It Ain't Me (with Selena Gomez),Kygo,"['tropical house', 'pop dance', 'pop', 'edm']",Lorraine Ellis,['Saxophone'],['English'],17
299,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
300,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
301,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
302,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
303,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Paris,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
304,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
305,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Paris,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
306,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Paris,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
307,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Paris,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
308,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Paris,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
309,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Paris,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
310,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
311,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Galway Girl,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
312,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
313,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
314,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
315,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
316,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
317,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
318,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
319,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
320,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
321,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
322,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
323,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
324,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
325,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
326,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Portland,Drake,"['toronto rap', 'canadian pop', 'canadian hip hop', 'rap', 'pop rap', 'hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
327,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Free Smoke,Drake,"['toronto rap', 'canadian pop', 'canadian hip hop', 'rap', 'pop rap', 'hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
328,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
329,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Galway Girl,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
330,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Galway Girl,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
331,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Galway Girl,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
332,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
333,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Galway Girl,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
334,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Galway Girl,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
335,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Galway Girl,Ed Sheeran,"['uk pop', 'pop']",Lorraine Ellis,['Saxophone'],['English'],17
336,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Stay (with Alessia Cara),Zedd,"['pop', 'dance pop', 'edm', 'pop dance', 'german techno', 'complextro', 'post-teen pop', 'tropical house', 'electro house', 'electropop']",Lorraine Ellis,['Saxophone'],['English'],17
337,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Stay (with Alessia Cara),Zedd,"['pop', 'dance pop', 'edm', 'pop dance', 'german techno', 'complextro', 'post-teen pop', 'tropical house', 'electro house', 'electropop']",Lorraine Ellis,['Saxophone'],['English'],17
338,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,That's What I Like,Bruno Mars,"['pop', 'post-teen pop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
339,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Lorraine Ellis,['Saxophone'],['English'],17
340,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,That's What I Like,Bruno Mars,"['pop', 'post-teen pop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
341,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
342,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
343,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
344,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
345,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,HUMBLE.,Kendrick Lamar,"['rap', 'conscious hip hop', 'west coast rap', 'hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
346,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,HUMBLE.,Kendrick Lamar,"['rap', 'conscious hip hop', 'west coast rap', 'hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
347,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Mask Off,Future,"['rap', 'atl hip hop', 'trap', 'pop rap', 'southern hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
348,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Mask Off,Future,"['rap', 'atl hip hop', 'trap', 'pop rap', 'southern hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
349,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Mask Off,Future,"['rap', 'atl hip hop', 'trap', 'pop rap', 'southern hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
350,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Passionfruit,Drake,"['toronto rap', 'canadian pop', 'canadian hip hop', 'rap', 'pop rap', 'hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
351,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Mask Off,Future,"['rap', 'atl hip hop', 'trap', 'pop rap', 'southern hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
352,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,ELEMENT.,Kendrick Lamar,"['rap', 'conscious hip hop', 'west coast rap', 'hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
353,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,"['rap', 'conscious hip hop', 'west coast rap', 'hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
354,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,It Ain't Me (with Selena Gomez),Kygo,"['tropical house', 'pop dance', 'pop', 'edm']",Lorraine Ellis,['Saxophone'],['English'],17
355,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,It Ain't Me (with Selena Gomez),Kygo,"['tropical house', 'pop dance', 'pop', 'edm']",Lorraine Ellis,['Saxophone'],['English'],17
356,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
357,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
358,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
359,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
360,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Mask Off,Future,"['rap', 'atl hip hop', 'trap', 'pop rap', 'southern hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
361,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Mask Off,Future,"['rap', 'atl hip hop', 'trap', 'pop rap', 'southern hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
362,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,DNA.,Kendrick Lamar,"['rap', 'conscious hip hop', 'west coast rap', 'hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
363,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,It Ain't Me (with Selena Gomez),Kygo,"['tropical house', 'pop dance', 'pop', 'edm']",Lorraine Ellis,['Saxophone'],['English'],17
364,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,It Ain't Me (with Selena Gomez),Kygo,"['tropical house', 'pop dance', 'pop', 'edm']",Lorraine Ellis,['Saxophone'],['English'],17
365,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Mask Off,Future,"['rap', 'atl hip hop', 'trap', 'pop rap', 'southern hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
366,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Mask Off,Future,"['rap', 'atl hip hop', 'trap', 'pop rap', 'southern hip hop']",Lorraine Ellis,['Saxophone'],['English'],17
367,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
368,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
369,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
370,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
371,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
372,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
373,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
374,103,2,5,4.0,"Catchy and fun, ideal for parties.",2024-02-28,Something Just Like This,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Lorraine Ellis,['Saxophone'],['English'],17
375,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,"['pop', 'uk dance', 'dance pop', 'uk funky', 'tropical house', 'pop dance', 'post-teen pop', 'edm']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
376,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Let Me Love You,DJ Snake,"['pop', 'electronic trap', 'dance pop', 'edm', 'pop dance', 'pop rap']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
377,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
378,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
379,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
380,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Closer,The Chainsmokers,"['pop', 'pop dance', 'tropical house', 'edm', 'electropop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
381,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,"['pop', 'uk dance', 'dance pop', 'uk funky', 'tropical house', 'pop dance', 'post-teen pop', 'edm']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
382,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,"['pop', 'uk dance', 'dance pop', 'uk funky', 'tropical house', 'pop dance', 'post-teen pop', 'edm']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
383,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,"['pop', 'uk dance', 'dance pop', 'uk funky', 'tropical house', 'pop dance', 'post-teen pop', 'edm']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
384,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
385,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
386,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
387,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
388,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,"['pop', 'uk dance', 'dance pop', 'uk funky', 'tropical house', 'pop dance', 'post-teen pop', 'edm']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
389,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
390,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Starboy,The Weeknd,"['canadian pop', 'canadian contemporary r&b', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
391,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Starboy,The Weeknd,"['canadian pop', 'canadian contemporary r&b', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
392,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Starboy,The Weeknd,"['canadian pop', 'canadian contemporary r&b', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
393,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Starboy,The Weeknd,"['canadian pop', 'canadian contemporary r&b', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
394,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Starboy,The Weeknd,"['canadian pop', 'canadian contemporary r&b', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
395,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Starboy,The Weeknd,"['canadian pop', 'canadian contemporary r&b', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
396,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Starboy,The Weeknd,"['canadian pop', 'canadian contemporary r&b', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
397,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
398,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
399,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
400,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
401,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
402,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
403,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
404,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
405,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Castle on the Hill,Ed Sheeran,"['uk pop', 'pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
406,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
407,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
408,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
409,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['pop', 'post-teen pop', 'uk pop', 'dance pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
410,104,3,4,4.4,An emotional rollercoaster from start to finish.,2024-02-17,Despacito (Featuring Daddy Yankee),Luis Fonsi,"['puerto rican pop', 'latin', 'latin pop']",Donna Kennedy,['Piano'],"['French', 'Italian']",19
